2025-04-05 15:30:57.465820 | 50:8a:06:fc:81:4d | N/A | -53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.679886 | 52:9f:14:d9:81:25 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.680810 | 52:9f:14:d9:81:25 | N/A | -78 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.682971 | 52:9f:14:d9:81:25 | N/A | -78 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.683171 | 52:9f:14:d9:81:25 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.694890 | 30:cc:21:14:be:83 | N/A | -19 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.695067 | 30:cc:21:14:be:83 | N/A | -19 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.702309 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.733544 | 52:9f:14:d9:81:25 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.734139 | 50:8a:06:fc:81:4d | N/A | -53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.736360 | 50:8a:06:fc:81:4d | N/A | -53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.763220 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.774632 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.804655 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.865586 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.877007 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.886766 | a0:de:0f:60:67:8d | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.899662 | 30:cc:21:14:be:83 | N/A | -19 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.906933 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.919083 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.968011 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.979501 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.009386 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.010240 | 50:8a:06:fc:81:4d | N/A | -53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.053244 | 52:9f:14:d9:81:25 | N/A | -69 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.053423 | 52:9f:14:d9:81:25 | N/A | -68 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.070389 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.081804 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.103872 | 52:9f:14:d9:81:25 | N/A | -70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.111759 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.172785 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.184215 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.214270 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.275208 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.286635 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.291551 | 52:9f:14:d9:81:25 | N/A | -73 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.312351 | 52:9f:14:d9:81:25 | N/A | -73 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.331719 | 50:8a:06:fc:81:4d | N/A | -53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.351245 | 50:8a:06:fc:81:4d | N/A | -53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.377612 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.388995 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.398149 | a0:de:0f:60:67:8d | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.405596 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.419070 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.479989 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.491408 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.521452 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.582396 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.593800 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.623576 | 30:cc:21:14:be:83 | N/A | -22 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.626155 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.626323 | b8:c6:aa:72:e5:fa | N/A | -41 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.684799 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.696213 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.705871 | a0:de:0f:60:67:8d | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.718882 | 30:cc:21:14:be:83 | N/A | -19 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.719063 | 30:cc:21:14:be:83 | N/A | -19 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.726211 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.787188 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.798608 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.823601 | 74:ec:b2:78:e1:3e | N/A | -38 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.824310 | 30:cc:21:14:be:83 | N/A | -19 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.828682 | 30:cc:21:14:be:83 | N/A | -17 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.889587 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.901005 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.910146 | a0:de:0f:60:67:8d | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.917589 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.931120 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.952322 | 00:e0:20:5c:07:c5 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.991991 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.003421 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.020241 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.033463 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.035154 | 50:8a:06:fc:81:4d | N/A | -53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.094417 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.105810 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.135910 | 30:cc:21:14:be:83 | N/A | -17 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.192508 | 50:8a:06:fc:81:4d | N/A | -53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.197805 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.208227 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.217634 | a0:de:0f:60:67:8d | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.238358 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.295774 | 50:8a:06:fc:81:4d | N/A | -53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.299363 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.310606 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.327202 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.337237 | 1e:98:11:c5:8f:2f | N/A | -70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.340865 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.341469 | 1e:98:11:c5:8f:2f | N/A | -70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.344383 | 1e:98:11:c5:8f:2f | N/A | -71 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.344521 | 1e:98:11:c5:8f:2f | N/A | -70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.395054 | 1e:98:11:c5:8f:2f | N/A | -70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.401608 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.404883 | 1e:98:11:c5:8f:2f | N/A | -70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.413018 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.413281 | 1e:98:11:c5:8f:2f | N/A | -70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.419704 | 52:9f:14:d9:81:25 | N/A | -71 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.419961 | 52:9f:14:d9:81:25 | N/A | -72 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.429615 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.430707 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.443051 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.470509 | 52:9f:14:d9:81:25 | N/A | -79 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.504006 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.515437 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.525923 | a0:de:0f:60:67:8d | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.545450 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.572075 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.572887 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.574945 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.579285 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.587504 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.606396 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.613825 | 1e:98:11:c5:8f:2f | N/A | -71 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.617785 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.618982 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.619836 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.620620 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.621501 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.626924 | a0:de:0f:60:67:8d | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.628933 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.638467 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.642363 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.647843 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.653008 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.673869 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.679343 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.684753 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.708814 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.713899 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.720218 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.729754 | a0:de:0f:60:67:8d | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.733171 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.745061 | 30:cc:21:14:be:83 | N/A | -19 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.745254 | 30:cc:21:14:be:83 | N/A | -20 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.745477 | 30:cc:21:14:be:83 | N/A | -19 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.750409 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.752506 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.758042 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.768681 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.779339 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.784906 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.790375 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.795551 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.801171 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.805299 | 52:9f:14:d9:81:25 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.805679 | 52:9f:14:d9:81:25 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.806574 | 52:9f:14:d9:81:25 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.811184 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.811625 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.822624 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.835767 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.841032 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.852727 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.857169 | 52:9f:14:d9:81:25 | N/A | -75 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.867727 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.869726 | 30:cc:21:14:be:83 | N/A | -22 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.869929 | 30:cc:21:14:be:83 | N/A | -21 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.874415 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.875345 | dc:4f:22:fa:54:46 | N/A | -74 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.875555 | dc:4f:22:fa:54:46 | N/A | -74 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.878178 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.893099 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.898247 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.903715 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.909522 | dc:4f:22:fa:54:46 | N/A | -73 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.909989 | dc:4f:22:fa:54:46 | N/A | -74 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.910224 | dc:4f:22:fa:54:46 | N/A | -74 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.913609 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.914275 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.925038 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.934720 | a0:de:0f:60:67:8d | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.943321 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.948621 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:24.955064 | 30:cc:21:14:be:83 | N/A | -17 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.003383 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.008792 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.015998 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.027421 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.039000 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.047617 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.056816 | a0:de:0f:60:67:88 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.059382 | 30:cc:21:14:be:83 | N/A | -17 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.059579 | 50:8a:06:fc:81:4d | N/A | -56 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.073652 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.084135 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.094379 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.099885 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.105255 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.118399 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.129822 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.153408 | 30:cc:21:14:be:83 | N/A | -20 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.160126 | 30:cc:21:14:be:83 | N/A | -17 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.165329 | 50:8a:06:fc:81:4d | N/A | -53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.173476 | dc:4f:22:fa:54:46 | N/A | -70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.175395 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.186056 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.191208 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.196236 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.203898 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.221042 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.225969 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.232225 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.241366 | a0:de:0f:60:67:8d | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.245045 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.248709 | 1e:98:11:c5:8f:2f | N/A | -69 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.251857 | 1e:98:11:c5:8f:2f | N/A | -69 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.252589 | 1e:98:11:c5:8f:2f | N/A | -70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.253629 | 1e:98:11:c5:8f:2f | N/A | -70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.253776 | 1e:98:11:c5:8f:2f | N/A | -70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.257116 | 30:cc:21:14:be:83 | N/A | -21 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.262236 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.323239 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.334623 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.351364 | 54:4b:54:24:74:37 | N/A | -79 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.365346 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.416708 | 00:e0:20:5c:07:c5 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.425606 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.437285 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.437485 | 1e:98:11:c5:8f:2f | N/A | -69 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.467217 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.528013 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.532911 | 1e:98:11:c5:8f:2f | N/A | -70 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.539481 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.565871 | 30:cc:21:14:be:83 | N/A | -19 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.569463 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.630388 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.641824 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.671986 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.695968 | 30:cc:21:14:be:83 | N/A | -22 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.696174 | 30:cc:21:14:be:83 | N/A | -22 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.702325 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.703469 | dc:4f:22:fa:54:46 | N/A | -74 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.732784 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.733514 | 1e:98:11:c5:8f:2f | N/A | -69 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.744217 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.753366 | a0:de:0f:60:67:8d | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.766920 | 30:cc:21:14:be:83 | N/A | -19 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.774421 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:25.808072 | d8:77:8b:f0:ad:72 | N/A | -82 dBm | Origem: Cliente desconhecido
